model,validation_year,eta,residual_cap,best_iteration,rule_slope,rank_ic_mean,rank_ic_median,rank_ic_positive_share,top_bottom_spread_5d,n_dates
xgb_15,2018,0.1,0.1,2,-0.005374686057614655,0.03731443921812372,0.06623376623376624,0.5737051792828686,0.0020978674619209583,251
xgb_15,2018,0.1,0.25,2,-0.005374686057614655,0.03731443921812372,0.06623376623376624,0.5737051792828686,0.0020978674619209583,251
xgb_15,2018,0.1,0.5,2,-0.005374686057614655,0.03731443921812372,0.06623376623376624,0.5737051792828686,0.0020978674619209583,251
xgb_15,2018,0.25,0.1,2,-0.005374686057614655,0.03740757317579949,0.06623376623376624,0.5737051792828686,0.0020818341754134037,251
xgb_15,2018,0.25,0.25,2,-0.005374686057614655,0.03740757317579949,0.06623376623376624,0.5737051792828686,0.0020818341754134037,251
xgb_15,2018,0.25,0.5,2,-0.005374686057614655,0.03740757317579949,0.06623376623376624,0.5737051792828686,0.0020818341754134037,251
xgb_15,2018,0.5,0.1,2,-0.005374686057614655,0.03743866152718263,0.06623376623376624,0.5737051792828686,0.002225387533550706,251
xgb_15,2018,0.5,0.25,2,-0.005374686057614655,0.03743866152718263,0.06623376623376624,0.5737051792828686,0.002225387533550706,251
xgb_15,2018,0.5,0.5,2,-0.005374686057614655,0.03743866152718263,0.06623376623376624,0.5737051792828686,0.002225387533550706,251
xgb_15,2018,0.75,0.1,2,-0.005374686057614655,0.037381748011549226,0.06623376623376624,0.5737051792828686,0.0023626258529266613,251
xgb_15,2018,0.75,0.25,2,-0.005374686057614655,0.03722132542913618,0.06623376623376624,0.5737051792828686,0.0023626258529266613,251
xgb_15,2018,0.75,0.5,2,-0.005374686057614655,0.03722132542913618,0.06623376623376624,0.5737051792828686,0.0023626258529266613,251
xgb_15,2018,1.0,0.1,2,-0.005374686057614655,0.03677625278175111,0.06623376623376624,0.5657370517928287,0.0021969906804322394,251
xgb_15,2018,1.0,0.25,2,-0.005374686057614655,0.036558913322256616,0.06623376623376624,0.5657370517928287,0.0021969906804322394,251
xgb_15,2018,1.0,0.5,2,-0.005374686057614655,0.036558913322256616,0.06623376623376624,0.5657370517928287,0.0021969906804322394,251
xgb_15,2019,0.05,0.1,3,0.001401069211017962,-0.0028426196273953486,-0.0019480519480519483,0.49603174603174605,-0.002324712967262557,252
xgb_15,2019,0.05,0.25,3,0.001401069211017962,-0.0028426196273953486,-0.0019480519480519483,0.49603174603174605,-0.002324712967262557,252
xgb_15,2019,0.05,0.5,3,0.001401069211017962,-0.0028426196273953486,-0.0019480519480519483,0.49603174603174605,-0.002324712967262557,252
xgb_15,2019,0.1,0.1,3,0.001401069211017962,-0.0027601624020809805,-0.0019480519480519483,0.49603174603174605,-0.002324712967262557,252
xgb_15,2019,0.1,0.25,3,0.001401069211017962,-0.0027189337894237974,-0.0019480519480519483,0.49603174603174605,-0.002324712967262557,252
xgb_15,2019,0.1,0.5,3,0.001401069211017962,-0.0027189337894237974,-0.0019480519480519483,0.49603174603174605,-0.002324712967262557,252
xgb_15,2019,0.25,0.1,3,0.001401069211017962,-0.0030281667989519637,-0.0019480519480519483,0.49603174603174605,-0.002298636885720807,252
xgb_15,2019,0.25,0.25,3,0.001401069211017962,-0.0030281667989519637,-0.0019480519480519483,0.49603174603174605,-0.002298636885720807,252
xgb_15,2019,0.25,0.5,3,0.001401069211017962,-0.0030281667989519637,-0.0019480519480519483,0.49603174603174605,-0.002298636885720807,252
xgb_15,2019,0.5,0.1,3,0.001401069211017962,-0.0033064113868080227,0.003246753246753247,0.503968253968254,-0.002287149180164598,252
xgb_15,2019,0.5,0.25,3,0.001401069211017962,-0.0033064113868080227,0.003246753246753247,0.503968253968254,-0.002287149180164598,252
xgb_15,2019,0.5,0.5,3,0.001401069211017962,-0.0033064113868080227,0.003246753246753247,0.503968253968254,-0.002287149180164598,252
xgb_15,2019,0.75,0.1,3,0.001401069211017962,-0.003853859190341094,-0.0032467532467532465,0.5,-0.002420941219946789,252
xgb_15,2019,0.75,0.25,3,0.001401069211017962,-0.0039260092624911645,-0.0032467532467532465,0.5,-0.002420941219946789,252
xgb_15,2019,0.75,0.5,3,0.001401069211017962,-0.0039260092624911645,-0.0032467532467532465,0.5,-0.002420941219946789,252
xgb_15,2019,1.0,0.1,3,0.001401069211017962,-0.0034054561763322074,0.005194805194805195,0.503968253968254,-0.0022177751425361118,252
xgb_15,2019,1.0,0.25,3,0.001401069211017962,-0.003389995446585763,0.005194805194805195,0.503968253968254,-0.0022177751425361118,252
xgb_15,2019,1.0,0.5,3,0.001401069211017962,-0.003389995446585763,0.005194805194805195,0.503968253968254,-0.0022177751425361118,252
xgb_15,2020,0.05,0.1,24,-0.002575655504326612,0.0355351425167836,0.03529411764705882,0.549407114624506,-0.006522014582514004,253
xgb_15,2020,0.05,0.25,24,-0.002575655504326612,0.035609556907847395,0.044117647058823525,0.549407114624506,-0.006522014582514004,253
xgb_15,2020,0.05,0.5,24,-0.002575655504326612,0.035609556907847395,0.044117647058823525,0.549407114624506,-0.006522014582514004,253
xgb_15,2020,0.1,0.1,24,-0.002575655504326612,0.035549318431300936,0.03529411764705882,0.549407114624506,-0.006522014582514004,253
xgb_15,2020,0.1,0.25,24,-0.002575655504326612,0.035875408279316796,0.044117647058823525,0.549407114624506,-0.006510975043326617,253
xgb_15,2020,0.1,0.5,24,-0.002575655504326612,0.035875408279316796,0.044117647058823525,0.549407114624506,-0.006510975043326617,253
xgb_15,2020,0.25,0.1,24,-0.002575655504326612,0.035667262993621954,0.03529411764705882,0.549407114624506,-0.0059276985028111455,253
xgb_15,2020,0.25,0.25,24,-0.002575655504326612,0.03659286529824593,0.03529411764705882,0.5533596837944664,-0.005700281187530042,253
xgb_15,2020,0.25,0.5,24,-0.002575655504326612,0.03659286529824593,0.03529411764705882,0.5533596837944664,-0.005700281187530042,253
xgb_15,2020,0.5,0.1,24,-0.002575655504326612,0.0351429120236391,0.03529411764705882,0.5454545454545454,-0.006137699151517666,253
xgb_15,2020,0.5,0.25,24,-0.002575655504326612,0.03615147706301538,0.03333333333333333,0.549407114624506,-0.005752077154553275,253
xgb_15,2020,0.5,0.5,24,-0.002575655504326612,0.0361584113948925,0.03333333333333333,0.549407114624506,-0.005752077154553275,253
xgb_15,2020,0.75,0.1,24,-0.002575655504326612,0.03482010995071607,0.03684210526315789,0.5573122529644269,-0.006003394368746531,253
xgb_15,2020,0.75,0.25,24,-0.002575655504326612,0.03609504622243398,0.03529411764705882,0.549407114624506,-0.005465637790532813,253
xgb_15,2020,0.75,0.5,24,-0.002575655504326612,0.03612278354994248,0.03529411764705882,0.549407114624506,-0.005465637790532813,253
xgb_15,2020,1.0,0.1,24,-0.002575655504326612,0.03427383545961653,0.03636363636363636,0.5533596837944664,-0.00591051604292314,253
xgb_15,2020,1.0,0.25,24,-0.002575655504326612,0.03546393064100084,0.04025974025974026,0.5454545454545454,-0.005213655155571647,253
xgb_15,2020,1.0,0.5,24,-0.002575655504326612,0.03549166796850934,0.04025974025974026,0.5454545454545454,-0.005213655155571647,253
xgb_16,2018,0.05,0.1,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.05,0.25,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.05,0.5,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.1,0.1,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.1,0.25,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.1,0.5,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.25,0.1,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.25,0.25,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.25,0.5,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.5,0.1,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.5,0.25,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.5,0.5,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.75,0.1,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.75,0.25,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,0.75,0.5,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,1.0,0.1,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,1.0,0.25,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2018,1.0,0.5,0,-0.005374686057614655,0.03713182354520927,0.0669048427621642,0.5697211155378487,0.0018137674770390417,251
xgb_16,2019,0.05,0.1,8,0.001401069211017962,-0.0027958530501349284,-0.0038961038961038965,0.49603174603174605,-0.0023880046926189535,252
xgb_16,2019,0.05,0.25,8,0.001401069211017962,-0.0027958530501349284,-0.0038961038961038965,0.49603174603174605,-0.0023880046926189535,252
xgb_16,2019,0.05,0.5,8,0.001401069211017962,-0.0027958530501349284,-0.0038961038961038965,0.49603174603174605,-0.0023880046926189535,252
xgb_16,2019,0.1,0.1,8,0.001401069211017962,-0.0027958530501349284,-0.0038961038961038965,0.49603174603174605,-0.0023880046926189535,252
xgb_16,2019,0.1,0.25,8,0.001401069211017962,-0.0027958530501349284,-0.0038961038961038965,0.49603174603174605,-0.0023880046926189535,252
xgb_16,2019,0.1,0.5,8,0.001401069211017962,-0.0027958530501349284,-0.0038961038961038965,0.49603174603174605,-0.0023880046926189535,252
xgb_16,2019,0.25,0.1,8,0.001401069211017962,-0.0028370816627921124,0.0019480519480519483,0.5,-0.0023880046926189535,252
xgb_16,2019,0.25,0.25,8,0.001401069211017962,-0.0028370816627921124,0.0019480519480519483,0.5,-0.0023880046926189535,252
xgb_16,2019,0.25,0.5,8,0.001401069211017962,-0.0028370816627921124,0.0019480519480519483,0.5,-0.0023880046926189535,252
xgb_16,2019,0.5,0.1,8,0.001401069211017962,-0.002847388815956407,0.0019480519480519483,0.5,-0.0023880046926189535,252
xgb_16,2019,0.5,0.25,8,0.001401069211017962,-0.002847388815956407,0.0019480519480519483,0.5,-0.0023880046926189535,252
xgb_16,2019,0.5,0.5,8,0.001401069211017962,-0.002847388815956407,0.0019480519480519483,0.5,-0.0023880046926189535,252
xgb_16,2019,0.75,0.1,8,0.001401069211017962,-0.0032494163369438836,-0.0032467532467532465,0.5,-0.0024288926783622667,252
xgb_16,2019,0.75,0.25,8,0.001401069211017962,-0.0032494163369438836,-0.0032467532467532465,0.5,-0.0024288926783622667,252
xgb_16,2019,0.75,0.5,8,0.001401069211017962,-0.0032494163369438836,-0.0032467532467532465,0.5,-0.0024288926783622667,252
xgb_16,2019,1.0,0.1,8,0.001401069211017962,-0.003558610843219002,-0.0032467532467532465,0.5,-0.0024553445600702254,252
xgb_16,2019,1.0,0.25,8,0.001401069211017962,-0.003558610843219002,-0.0032467532467532465,0.5,-0.0024553445600702254,252
xgb_16,2019,1.0,0.5,8,0.001401069211017962,-0.003558610843219002,-0.0032467532467532465,0.5,-0.0024553445600702254,252
xgb_16,2020,0.05,0.1,289,-0.002575655504326612,0.03504249210320473,0.03529411764705882,0.5375494071146245,-0.0063841929824064395,253
xgb_16,2020,0.05,0.25,289,-0.002575655504326612,0.03519250505202364,0.03529411764705882,0.541501976284585,-0.006530717177832208,253
xgb_16,2020,0.05,0.5,289,-0.002575655504326612,0.03541338391740379,0.03529411764705882,0.541501976284585,-0.006530717177832208,253
xgb_16,2020,0.1,0.1,289,-0.002575655504326612,0.03499225660344097,0.03529411764705882,0.5375494071146245,-0.0063841929824064395,253
xgb_16,2020,0.1,0.25,289,-0.002575655504326612,0.0356977603909162,0.03333333333333333,0.541501976284585,-0.006036277764773956,253
xgb_16,2020,0.1,0.5,289,-0.002575655504326612,0.035825637628767865,0.03333333333333333,0.541501976284585,-0.006036277764773956,253
xgb_16,2020,0.25,0.1,289,-0.002575655504326612,0.03616686463222775,0.03090508562952616,0.5375494071146245,-0.005155008057401317,253
xgb_16,2020,0.25,0.25,289,-0.002575655504326612,0.036229725356489016,0.02941176470588235,0.541501976284585,-0.0050626294367112435,253
xgb_16,2020,0.25,0.5,289,-0.002575655504326612,0.03628996504704725,0.02982456140350877,0.541501976284585,-0.004964155935432713,253
xgb_16,2020,0.5,0.1,289,-0.002575655504326612,0.03609048150576368,0.03090508562952616,0.549407114624506,-0.005005732840569398,253
xgb_16,2020,0.5,0.25,289,-0.002575655504326612,0.036012938753427495,0.023529411764705882,0.5454545454545454,-0.004685094037603354,253
xgb_16,2020,0.5,0.5,289,-0.002575655504326612,0.03565949177863176,0.02647058823529412,0.5454545454545454,-0.004729802660639167,253
xgb_16,2020,0.75,0.1,289,-0.002575655504326612,0.03527763816795673,0.032352941176470584,0.549407114624506,-0.004541281772334317,253
xgb_16,2020,0.75,0.25,289,-0.002575655504326612,0.036194602091455946,0.032352941176470584,0.5533596837944664,-0.004433517952272756,253
xgb_16,2020,0.75,0.5,289,-0.002575655504326612,0.03572959395381354,0.032352941176470584,0.549407114624506,-0.004500633492775599,253
xgb_16,2020,1.0,0.1,289,-0.002575655504326612,0.03546232108315656,0.029870129870129873,0.541501976284585,-0.004283116037353866,253
xgb_16,2020,1.0,0.25,289,-0.002575655504326612,0.03922791935769334,0.031168831168831172,0.541501976284585,-0.0037636103385963178,253
xgb_16,2020,1.0,0.5,289,-0.002575655504326612,0.03930929578178075,0.03506493506493507,0.541501976284585,-0.0037407313093688163,253
xgb_17,2018,0.05,0.1,1,-0.005374686057614655,0.03746029580127344,0.05714285714285714,0.5697211155378487,0.001944593468706898,251
xgb_17,2018,0.05,0.25,1,-0.005374686057614655,0.03746029580127344,0.05714285714285714,0.5697211155378487,0.001944593468706898,251
xgb_17,2018,0.05,0.5,1,-0.005374686057614655,0.03746029580127344,0.05714285714285714,0.5697211155378487,0.001944593468706898,251
xgb_17,2018,0.1,0.1,1,-0.005374686057614655,0.03746029580127344,0.05714285714285714,0.5697211155378487,0.001944593468706898,251
xgb_17,2018,0.1,0.25,1,-0.005374686057614655,0.03746029580127344,0.05714285714285714,0.5697211155378487,0.001944593468706898,251
xgb_17,2018,0.1,0.5,1,-0.005374686057614655,0.03746029580127344,0.05714285714285714,0.5697211155378487,0.001944593468706898,251
xgb_17,2018,0.25,0.1,1,-0.005374686057614655,0.03743959936623438,0.05714285714285714,0.5697211155378487,0.001944593468706898,251
xgb_17,2018,0.25,0.25,1,-0.005374686057614655,0.03743959936623438,0.05714285714285714,0.5697211155378487,0.001944593468706898,251
xgb_17,2018,0.25,0.5,1,-0.005374686057614655,0.03743959936623438,0.05714285714285714,0.5697211155378487,0.001944593468706898,251
xgb_17,2018,0.5,0.1,1,-0.005374686057614655,0.03743442189602658,0.05714285714285714,0.5697211155378487,0.0019285601821993432,251
xgb_17,2018,0.5,0.25,1,-0.005374686057614655,0.03743442189602658,0.05714285714285714,0.5697211155378487,0.0019285601821993432,251
xgb_17,2018,0.5,0.5,1,-0.005374686057614655,0.03743442189602658,0.05714285714285714,0.5697211155378487,0.0019285601821993432,251
xgb_17,2018,0.75,0.1,1,-0.005374686057614655,0.037154929263902105,0.05714285714285714,0.5697211155378487,0.0018555105825167001,251
xgb_17,2018,0.75,0.25,1,-0.005374686057614655,0.037154929263902105,0.05714285714285714,0.5697211155378487,0.0018555105825167001,251
xgb_17,2018,0.75,0.5,1,-0.005374686057614655,0.037154929263902105,0.05714285714285714,0.5697211155378487,0.0018555105825167001,251
xgb_17,2018,1.0,0.1,1,-0.005374686057614655,0.03666858488989636,0.05714285714285714,0.5697211155378487,0.0018555105825167001,251
xgb_17,2018,1.0,0.25,1,-0.005374686057614655,0.03666858488989636,0.05714285714285714,0.5697211155378487,0.0018555105825167001,251
xgb_17,2018,1.0,0.5,1,-0.005374686057614655,0.03666858488989636,0.05714285714285714,0.5697211155378487,0.0018555105825167001,251
xgb_17,2019,0.05,0.1,11,0.001401069211017962,-0.0022068725704088416,-0.0025974025974025974,0.49206349206349204,-0.002306745696110787,252
xgb_17,2019,0.05,0.25,11,0.001401069211017962,-0.0021965654172445455,-0.0025974025974025974,0.49206349206349204,-0.002306745696110787,252
xgb_17,2019,0.05,0.5,11,0.001401069211017962,-0.0021965654172445455,-0.0025974025974025974,0.49206349206349204,-0.002306745696110787,252
xgb_17,2019,0.1,0.1,11,0.001401069211017962,-0.0020934938856015843,0.0,0.49603174603174605,-0.002306745696110787,252
xgb_17,2019,0.1,0.25,11,0.001401069211017962,-0.002108954615348028,0.0,0.49603174603174605,-0.002306745696110787,252
xgb_17,2019,0.1,0.5,11,0.001401069211017962,-0.002108954615348028,0.0,0.49603174603174605,-0.002306745696110787,252
xgb_17,2019,0.25,0.1,11,0.001401069211017962,-0.002217179723573137,0.0,0.49603174603174605,-0.00231081421279676,252
xgb_17,2019,0.25,0.25,11,0.001401069211017962,-0.002206872570408841,0.0,0.49603174603174605,-0.00231081421279676,252
xgb_17,2019,0.25,0.5,11,0.001401069211017962,-0.002206872570408841,0.0,0.49603174603174605,-0.00231081421279676,252
xgb_17,2019,0.5,0.1,11,0.001401069211017962,-0.00230476876276141,-0.005844155844155844,0.49206349206349204,-0.0024355203386561,252
xgb_17,2019,0.5,0.25,11,0.001401069211017962,-0.0021707757716255627,-0.005844155844155844,0.49206349206349204,-0.0024306462304424744,252
xgb_17,2019,0.5,0.5,11,0.001401069211017962,-0.0021707757716255627,-0.005844155844155844,0.49206349206349204,-0.0024306462304424744,252
xgb_17,2019,0.75,0.1,11,0.001401069211017962,-0.0026500148683488334,-0.0012987012987012987,0.4880952380952381,-0.002467900108307503,252
xgb_17,2019,0.75,0.25,11,0.001401069211017962,-0.002644861291766686,-0.0012987012987012987,0.4880952380952381,-0.0025152885338580954,252
xgb_17,2019,0.75,0.5,11,0.001401069211017962,-0.002644861291766686,-0.0012987012987012987,0.4880952380952381,-0.0025152885338580954,252
xgb_17,2019,1.0,0.1,11,0.001401069211017962,-0.0020212718291088513,-0.0012987012987012987,0.4880952380952381,-0.002300402535509745,252
xgb_17,2019,1.0,0.25,11,0.001401069211017962,-0.0019491217569587804,-0.0012987012987012987,0.4880952380952381,-0.0023587155427138417,252
xgb_17,2019,1.0,0.5,11,0.001401069211017962,-0.0019491217569587804,-0.0012987012987012987,0.4880952380952381,-0.0023587155427138417,252
xgb_17,2020,0.05,0.1,46,-0.002575655504326612,0.03601317879499283,0.03529411764705882,0.5454545454545454,-0.006402478567526065,253
xgb_17,2020,0.05,0.25,46,-0.002575655504326612,0.036018978993293815,0.044117647058823525,0.5454545454545454,-0.006402478567526065,253
xgb_17,2020,0.05,0.5,46,-0.002575655504326612,0.036018978993293815,0.044117647058823525,0.5454545454545454,-0.006402478567526065,253
xgb_17,2020,0.1,0.1,46,-0.002575655504326612,0.03598788887873508,0.03529411764705882,0.5454545454545454,-0.006402478567526065,253
xgb_17,2020,0.1,0.25,46,-0.002575655504326612,0.03602437972006902,0.044117647058823525,0.5454545454545454,-0.006402478567526065,253
xgb_17,2020,0.1,0.5,46,-0.002575655504326612,0.03602437972006902,0.044117647058823525,0.5454545454545454,-0.006402478567526065,253
xgb_17,2020,0.25,0.1,46,-0.002575655504326612,0.03629685164402978,0.03090508562952616,0.5454545454545454,-0.006330054623133373,253
xgb_17,2020,0.25,0.25,46,-0.002575655504326612,0.03741267600972226,0.02982456140350877,0.5454545454545454,-0.005079114599830873,253
xgb_17,2020,0.25,0.5,46,-0.002575655504326612,0.03741267600972226,0.02982456140350877,0.5454545454545454,-0.005079114599830873,253
xgb_17,2020,0.5,0.1,46,-0.002575655504326612,0.03688809084409924,0.03333333333333333,0.549407114624506,-0.0050360815984390305,253
xgb_17,2020,0.5,0.25,46,-0.002575655504326612,0.038386511276378044,0.03333333333333333,0.5533596837944664,-0.004124760426918794,253
xgb_17,2020,0.5,0.5,46,-0.002575655504326612,0.038386511276378044,0.03333333333333333,0.5533596837944664,-0.004124760426918794,253
xgb_17,2020,0.75,0.1,46,-0.002575655504326612,0.03602323781028998,0.03333333333333333,0.5573122529644269,-0.00440934720062306,253
xgb_17,2020,0.75,0.25,46,-0.002575655504326612,0.0381057900274609,0.02727272727272727,0.5533596837944664,-0.0035211502101032753,253
xgb_17,2020,0.75,0.5,46,-0.002575655504326612,0.038070914417137725,0.02727272727272727,0.5533596837944664,-0.0035211502101032753,253
xgb_17,2020,1.0,0.1,46,-0.002575655504326612,0.035168625062172075,0.023529411764705882,0.5573122529644269,-0.0043207512405723505,253
xgb_17,2020,1.0,0.25,46,-0.002575655504326612,0.03799139999065614,0.028070175438596492,0.5533596837944664,-0.0035717949881101086,253
xgb_17,2020,1.0,0.5,46,-0.002575655504326612,0.03799139999065614,0.028070175438596492,0.5533596837944664,-0.0035717949881101086,253
xgb_18,2018,0.05,0.1,7,-0.005374686057614655,0.037857589047304366,0.05714285714285714,0.5697211155378487,0.001973498759294019,251
xgb_18,2018,0.05,0.25,7,-0.005374686057614655,0.037857589047304366,0.05714285714285714,0.5697211155378487,0.001973498759294019,251
xgb_18,2018,0.05,0.5,7,-0.005374686057614655,0.037857589047304366,0.05714285714285714,0.5697211155378487,0.001973498759294019,251
xgb_18,2018,0.1,0.1,7,-0.005374686057614655,0.037857589047304366,0.05714285714285714,0.5697211155378487,0.001973498759294019,251
xgb_18,2018,0.1,0.25,7,-0.005374686057614655,0.037857589047304366,0.05714285714285714,0.5697211155378487,0.001973498759294019,251
xgb_18,2018,0.1,0.5,7,-0.005374686057614655,0.037857589047304366,0.05714285714285714,0.5697211155378487,0.001973498759294019,251
xgb_18,2018,0.25,0.1,7,-0.005374686057614655,0.03801283247878558,0.05714285714285714,0.5697211155378487,0.0020547129539974043,251
xgb_18,2018,0.25,0.25,7,-0.005374686057614655,0.03801283247878558,0.05714285714285714,0.5697211155378487,0.0020547129539974043,251
xgb_18,2018,0.25,0.5,7,-0.005374686057614655,0.03801283247878558,0.05714285714285714,0.5697211155378487,0.0020547129539974043,251
xgb_18,2018,0.5,0.1,7,-0.005374686057614655,0.037469551059010134,0.05714285714285714,0.5697211155378487,0.0019416213591230158,251
xgb_18,2018,0.5,0.25,7,-0.005374686057614655,0.037469551059010134,0.05714285714285714,0.5697211155378487,0.0019416213591230158,251
xgb_18,2018,0.5,0.5,7,-0.005374686057614655,0.037469551059010134,0.05714285714285714,0.5697211155378487,0.0019416213591230158,251
xgb_18,2018,0.75,0.1,7,-0.005374686057614655,0.037076278455891426,0.062337662337662345,0.5697211155378487,0.0018496192274667226,251
xgb_18,2018,0.75,0.25,7,-0.005374686057614655,0.037076278455891426,0.062337662337662345,0.5697211155378487,0.0018496192274667226,251
xgb_18,2018,0.75,0.5,7,-0.005374686057614655,0.037076278455891426,0.062337662337662345,0.5697211155378487,0.0018496192274667226,251
xgb_18,2018,1.0,0.1,7,-0.005374686057614655,0.03673476206688657,0.05714285714285714,0.5697211155378487,0.001766897758684458,251
xgb_18,2018,1.0,0.25,7,-0.005374686057614655,0.0367451102844061,0.05714285714285714,0.5697211155378487,0.001766897758684458,251
xgb_18,2018,1.0,0.5,7,-0.005374686057614655,0.0367451102844061,0.05714285714285714,0.5697211155378487,0.001766897758684458,251
xgb_18,2019,0.05,0.1,4,0.001401069211017962,-0.002379213067201429,-0.0038961038961038965,0.49206349206349204,-0.0023138048545738982,252
xgb_18,2019,0.05,0.25,4,0.001401069211017962,-0.002379213067201429,-0.0038961038961038965,0.49206349206349204,-0.0023138048545738982,252
xgb_18,2019,0.05,0.5,4,0.001401069211017962,-0.002379213067201429,-0.0038961038961038965,0.49206349206349204,-0.0023138048545738982,252
xgb_18,2019,0.1,0.1,4,0.001401069211017962,-0.002379213067201429,-0.0038961038961038965,0.49206349206349204,-0.0023138048545738982,252
xgb_18,2019,0.1,0.25,4,0.001401069211017962,-0.002379213067201429,-0.0038961038961038965,0.49206349206349204,-0.0023138048545738982,252
xgb_18,2019,0.1,0.5,4,0.001401069211017962,-0.002379213067201429,-0.0038961038961038965,0.49206349206349204,-0.0023138048545738982,252
xgb_18,2019,0.25,0.1,4,0.001401069211017962,-0.002348291607708538,0.0,0.49603174603174605,-0.0023138048545738982,252
xgb_18,2019,0.25,0.25,4,0.001401069211017962,-0.002348291607708538,0.0,0.49603174603174605,-0.0023138048545738982,252
xgb_18,2019,0.25,0.5,4,0.001401069211017962,-0.002348291607708538,0.0,0.49603174603174605,-0.0023138048545738982,252
xgb_18,2019,0.5,0.1,4,0.001401069211017962,-0.0023121864386528557,0.0,0.49603174603174605,-0.0023138048545738982,252
xgb_18,2019,0.5,0.25,4,0.001401069211017962,-0.0023121864386528557,0.0,0.49603174603174605,-0.0023138048545738982,252
xgb_18,2019,0.5,0.5,4,0.001401069211017962,-0.0023121864386528557,0.0,0.49603174603174605,-0.0023138048545738982,252
xgb_18,2019,0.75,0.1,4,0.001401069211017962,-0.002688454447001995,0.0,0.49603174603174605,-0.002372181902231823,252
xgb_18,2019,0.75,0.25,4,0.001401069211017962,-0.002688454447001995,0.0,0.49603174603174605,-0.002372181902231823,252
xgb_18,2019,0.75,0.5,4,0.001401069211017962,-0.002688454447001995,0.0,0.49603174603174605,-0.002372181902231823,252
xgb_18,2019,1.0,0.1,4,0.001401069211017962,-0.0025544614558661474,0.0,0.49603174603174605,-0.002369215407402715,252
xgb_18,2019,1.0,0.25,4,0.001401069211017962,-0.0025544614558661474,0.0,0.49603174603174605,-0.002369215407402715,252
xgb_18,2019,1.0,0.5,4,0.001401069211017962,-0.0025544614558661474,0.0,0.49603174603174605,-0.002369215407402715,252
xgb_18,2020,0.05,0.1,93,-0.002575655504326612,0.03476400225888171,0.03529411764705882,0.541501976284585,-0.006426977113520613,253
xgb_18,2020,0.05,0.25,93,-0.002575655504326612,0.03522614901058102,0.0411764705882353,0.541501976284585,-0.006479547607972068,253
xgb_18,2020,0.05,0.5,93,-0.002575655504326612,0.03522614901058102,0.0411764705882353,0.541501976284585,-0.006479547607972068,253
xgb_18,2020,0.1,0.1,93,-0.002575655504326612,0.035018098639949785,0.03529411764705882,0.541501976284585,-0.006426977113520613,253
xgb_18,2020,0.1,0.25,93,-0.002575655504326612,0.03614603925425154,0.044117647058823525,0.541501976284585,-0.005409523826369489,253
xgb_18,2020,0.1,0.5,93,-0.002575655504326612,0.03613910492237442,0.044117647058823525,0.541501976284585,-0.005409523826369489,253
xgb_18,2020,0.25,0.1,93,-0.002575655504326612,0.035535812176226256,0.03090508562952616,0.5454545454545454,-0.005490399991229085,253
xgb_18,2020,0.25,0.25,93,-0.002575655504326612,0.03710853802723502,0.02941176470588235,0.549407114624506,-0.0051335069815721165,253
xgb_18,2020,0.25,0.5,93,-0.002575655504326612,0.0371917500097605,0.02941176470588235,0.549407114624506,-0.0051335069815721165,253
xgb_18,2020,0.5,0.1,93,-0.002575655504326612,0.03534530328317647,0.03090508562952616,0.549407114624506,-0.005360709333657848,253
