model,eta,residual_cap,mean_rank_ic,median_rank_ic,positive_ic_years,mean_top_bottom_spread,mean_best_iteration,mean_rule_slope
xgb_29,0.05,0.1,0.023235098045851017,0.03522497231426435,2,-0.002302257345790742,53.333333333333336,-0.0021830907836411016
xgb_06,1.0,0.25,0.02323115109492079,0.03607906038184923,2,-0.0012789712114260176,36.333333333333336,-0.0021830907836411016
xgb_06,0.25,0.25,0.02322755718099952,0.03625531325301269,2,-0.0020129096518075903,36.333333333333336,-0.0021830907836411016
xgb_06,0.25,0.5,0.02322755718099952,0.03625531325301269,2,-0.0020129096518075903,36.333333333333336,-0.0021830907836411016
xgb_23,0.75,0.5,0.023221397330113348,0.035585718743615276,2,-0.0016632767578007724,39.666666666666664,-0.0021830907836411016
xgb_10,0.75,0.1,0.023221138088478355,0.035952099568271396,2,-0.0016687599546536095,106.66666666666667,-0.0021830907836411016
xgb_28,1.0,0.1,0.023217254083265887,0.036216954744714605,2,-0.001611694724290385,30.333333333333332,-0.0021830907836411016
xgb_16,0.75,0.5,0.023204000387359643,0.03572959395381354,2,-0.0017052528980329414,99.0,-0.0021830907836411016
xgb_00,0.25,0.1,0.023200997372231722,0.03653682542955851,2,-0.0020696850741095917,34.666666666666664,-0.0021830907836411016
xgb_31,0.5,0.25,0.02318769629080077,0.035929926482259636,2,-0.0015858913480677396,13.666666666666666,-0.0021830907836411016
xgb_23,0.05,0.5,0.023187203552464616,0.035122796210792874,2,-0.002412634364097547,39.666666666666664,-0.0021830907836411016
xgb_23,0.1,0.1,0.023183197053233313,0.03516752765203546,2,-0.0024179787929333985,39.666666666666664,-0.0021830907836411016
xgb_25,0.05,0.25,0.023178763628704385,0.03552485767270579,2,-0.002331675291653049,127.33333333333333,-0.0021830907836411016
xgb_25,0.05,0.5,0.023178763628704385,0.03552485767270579,2,-0.002331675291653049,127.33333333333333,-0.0021830907836411016
xgb_11,0.1,0.25,0.023178624628925268,0.03579096602977676,2,-0.0021769013105641982,19.666666666666668,-0.0021830907836411016
xgb_25,0.25,0.1,0.02317690364523889,0.03552968789985105,2,-0.0022288938482988314,127.33333333333333,-0.0021830907836411016
xgb_23,0.25,0.1,0.023176237366945313,0.03548897154627149,2,-0.0022594842284867976,39.666666666666664,-0.0021830907836411016
xgb_16,0.05,0.25,0.02317615851569933,0.03519250505202364,2,-0.0023683181311373734,99.0,-0.0021830907836411016
xgb_27,0.5,0.25,0.023172416250479107,0.03590961906255779,2,-0.00194973687146076,14.333333333333334,-0.0021830907836411016
xgb_23,0.05,0.25,0.023169795698144063,0.03507057264783123,2,-0.002412634364097547,39.666666666666664,-0.0021830907836411016
xgb_01,1.0,0.1,0.02316688561382585,0.033674656264913075,2,-0.001444623804832123,26.666666666666668,-0.0021830907836411016
xgb_24,0.05,0.1,0.023160860451775078,0.03574011158139108,2,-0.0022467851818477208,31.0,-0.0021830907836411016
xgb_24,0.1,0.1,0.02315957052831283,0.03573624181100434,2,-0.0022467851818477208,31.0,-0.0021830907836411016
xgb_24,0.05,0.25,0.023159267829949218,0.03573533371591351,2,-0.0022467851818477208,31.0,-0.0021830907836411016
xgb_24,0.05,0.5,0.023159267829949218,0.03573533371591351,2,-0.0022467851818477208,31.0,-0.0021830907836411016
xgb_24,0.25,0.1,0.02315639474421281,0.03597551334275376,2,-0.002160990017187836,31.0,-0.0021830907836411016
xgb_25,0.1,0.1,0.02315562948335345,0.035470977562932306,2,-0.0023370197204889004,127.33333333333333,-0.0021830907836411016
xgb_00,0.05,0.1,0.023153043570633105,0.035575773311234606,2,-0.0023108623164468166,34.666666666666664,-0.0021830907836411016
xgb_05,0.5,0.25,0.02314979374211819,0.03577930765702275,2,-0.0012119878768291233,13.0,-0.0021830907836411016
xgb_31,0.5,0.5,0.0231489456126639,0.03581367444784903,2,-0.0015858913480677396,13.666666666666666,-0.0021830907836411016
xgb_20,0.5,0.1,0.02314881107638545,0.03493241601979002,2,-0.0019255256159197113,41.333333333333336,-0.0021830907836411016
xgb_24,0.5,0.1,0.02314816519491686,0.03617356481028772,2,-0.001850900704071523,31.0,-0.0021830907836411016
xgb_15,0.75,0.5,0.02313936657219583,0.03612278354994248,2,-0.0018413177191843133,9.666666666666666,-0.0021830907836411016
xgb_12,0.25,0.1,0.023139141371099195,0.03574154974162978,2,-0.0023186870131998126,6.666666666666667,-0.0021830907836411016
xgb_23,0.05,0.1,0.023136802056016276,0.03497159172144786,2,-0.002412634364097547,39.666666666666664,-0.0021830907836411016
xgb_26,1.0,0.1,0.02313198607554039,0.03609005775354004,2,-0.0017205316235933785,244.33333333333334,-0.0021830907836411016
xgb_15,0.75,0.25,0.023130120796359666,0.03609504622243398,2,-0.0018413177191843133,9.666666666666666,-0.0021830907836411016
xgb_05,0.25,0.1,0.023129439692562814,0.035294005325687924,2,-0.0021227601290075547,13.0,-0.0021830907836411016
xgb_04,0.75,0.1,0.023129128489593396,0.03588004929968498,2,-0.0015528967585285742,211.0,-0.0021830907836411016
xgb_28,0.5,0.1,0.023127384436443174,0.0354826984029265,2,-0.0019302868205796776,30.333333333333332,-0.0021830907836411016
xgb_16,0.05,0.1,0.023126154199426357,0.03504249210320473,2,-0.002319476732662117,99.0,-0.0021830907836411016
xgb_05,0.5,0.5,0.023124843744089713,0.035704457662937325,2,-0.0012119878768291233,13.0,-0.0021830907836411016
xgb_27,0.5,0.1,0.02311851571389456,0.035747917452804145,2,-0.0018979832382064667,14.333333333333334,-0.0021830907836411016
xgb_25,0.05,0.1,0.02311747223594497,0.03534098349442755,2,-0.002331675291653049,127.33333333333333,-0.0021830907836411016
xgb_28,0.75,0.1,0.023112480591943055,0.03566156268524649,2,-0.001738143857697618,30.333333333333332,-0.0021830907836411016
xgb_16,0.1,0.1,0.023109409032838438,0.03499225660344097,2,-0.002319476732662117,99.0,-0.0021830907836411016
xgb_19,0.5,0.1,0.02310909099532421,0.034178390491884494,2,-0.001929724061399727,90.0,-0.0021830907836411016
xgb_00,0.5,0.1,0.023104428390008255,0.03647960104197495,2,-0.0018234810595257967,34.666666666666664,-0.0021830907836411016
xgb_10,1.0,0.1,0.02310396741089496,0.03548176782364515,2,-0.0016156652356887644,106.66666666666667,-0.0021830907836411016
xgb_24,0.75,0.1,0.023101111629429783,0.0361562501473305,2,-0.0017556849455333725,31.0,-0.0021830907836411016
xgb_11,0.5,0.5,0.02309877917139143,0.03622940704372254,2,-0.0015442964465975824,19.666666666666668,-0.0021830907836411016
xgb_11,0.5,0.25,0.023097487482120194,0.03622940704372254,2,-0.0015442964465975824,19.666666666666668,-0.0021830907836411016
xgb_04,1.0,0.1,0.023093291323341064,0.035739563802867406,2,-0.001539418834297818,211.0,-0.0021830907836411016
xgb_15,0.5,0.1,0.023091720721337902,0.0351429120236391,2,-0.0020664869327105197,9.666666666666666,-0.0021830907836411016
xgb_26,0.75,0.1,0.023080527057445486,0.035863450615973125,2,-0.0018233408769236783,244.33333333333334,-0.0021830907836411016
xgb_07,0.75,0.1,0.02307883282309754,0.03567396181909972,2,-0.0017369965428550703,177.33333333333334,-0.0021830907836411016
xgb_31,1.0,0.5,0.023073395105572613,0.035395615915052844,2,-0.001351570908526228,13.666666666666666,-0.0021830907836411016
xgb_00,1.0,0.1,0.02307284972773105,0.03626802039683196,2,-0.0015668188587174801,34.666666666666664,-0.0021830907836411016
xgb_12,0.5,0.1,0.023071565159540147,0.0365480189268865,2,-0.0020320862012433234,6.666666666666667,-0.0021830907836411016
xgb_08,0.75,0.1,0.02306681657457439,0.0355598287230089,2,-0.0016557951696166957,207.33333333333334,-0.0021830907836411016
xgb_01,0.5,0.1,0.023055367755492353,0.03434495477955385,2,-0.0020304878177968074,26.666666666666668,-0.0021830907836411016
xgb_11,0.05,0.25,0.02305438794883467,0.03540786670763021,2,-0.002318530655607966,19.666666666666668,-0.0021830907836411016
xgb_11,0.05,0.5,0.02305438794883467,0.03540786670763021,2,-0.002318530655607966,19.666666666666668,-0.0021830907836411016
xgb_29,0.5,0.25,0.0230535386302272,0.03522864939610127,2,-0.001820492262745825,53.333333333333336,-0.0021830907836411016
xgb_29,0.5,0.5,0.0230535386302272,0.03522864939610127,2,-0.001820492262745825,53.333333333333336,-0.0021830907836411016
xgb_09,0.1,0.5,0.023053417494721274,0.035003613374922374,2,-0.0022063697234627755,14.666666666666666,-0.0021830907836411016
xgb_16,0.75,0.1,0.023053348458740703,0.03527763816795673,2,-0.0017188023245525137,99.0,-0.0021830907836411016
xgb_09,0.1,0.25,0.02304961041055344,0.03499219212241888,2,-0.0022063697234627755,14.666666666666666,-0.0021830907836411016
xgb_06,0.5,0.5,0.023045084028934678,0.035985926424173434,2,-0.0017631654517850008,36.333333333333336,-0.0021830907836411016
xgb_24,1.0,0.1,0.023038203086674352,0.03554385469240966,2,-0.0017188525112626955,31.0,-0.0021830907836411016
xgb_09,0.1,0.1,0.023029960975049436,0.03493324381590687,2,-0.002382957794329198,14.666666666666666,-0.0021830907836411016
xgb_11,0.05,0.1,0.023018834739766666,0.035301207080426195,2,-0.0023185529553176524,19.666666666666668,-0.0021830907836411016
xgb_16,1.0,0.1,0.023011844595048944,0.03546232108315656,2,-0.001641564373461683,99.0,-0.0021830907836411016
xgb_30,0.5,0.1,0.023011270897186836,0.03392641933729878,2,-0.0014961391056560623,10.666666666666666,-0.0021830907836411016
xgb_20,0.75,0.1,0.023007559911482883,0.035211642885033805,2,-0.0017878019160044178,41.333333333333336,-0.0021830907836411016
xgb_06,0.5,0.25,0.023005789481630973,0.035985926424173434,2,-0.0017631654517850008,36.333333333333336,-0.0021830907836411016
xgb_00,0.75,0.1,0.023004970058031277,0.0360507515277463,2,-0.001611606711330229,34.666666666666664,-0.0021830907836411016
xgb_31,1.0,0.25,0.023003779852217954,0.035395615915052844,2,-0.0014793614009283365,13.666666666666666,-0.0021830907836411016
xgb_31,0.5,0.1,0.02299866312228983,0.03533202916049303,2,-0.0017862204944040913,13.666666666666666,-0.0021830907836411016
xgb_05,1.0,0.1,0.022990850542851247,0.035549648571091066,2,-0.001524599643883873,13.0,-0.0021830907836411016
xgb_19,0.75,0.1,0.02298937657408121,0.03455779397964296,2,-0.0018282854200859001,90.0,-0.0021830907836411016
xgb_11,0.1,0.1,0.02297746731639121,0.03518749409217458,2,-0.0023185529553176524,19.666666666666668,-0.0021830907836411016
xgb_06,0.1,0.5,0.022973169798480308,0.03552836986677342,2,-0.002221346203215379,36.333333333333336,-0.0021830907836411016
xgb_01,0.75,0.1,0.0229536690134666,0.03381718849114675,2,-0.0017096222404026351,26.666666666666668,-0.0021830907836411016
xgb_06,0.1,0.25,0.022942169255970812,0.03543536823924494,2,-0.002221346203215379,36.333333333333336,-0.0021830907836411016
xgb_09,0.05,0.5,0.022940626515179984,0.03464969757784158,2,-0.0023453955976275097,14.666666666666666,-0.0021830907836411016
xgb_06,0.05,0.25,0.022937660058714383,0.03540114421243657,2,-0.0023315636812290615,36.333333333333336,-0.0021830907836411016
xgb_06,0.05,0.5,0.022937660058714383,0.03540114421243657,2,-0.0023315636812290615,36.333333333333336,-0.0021830907836411016
xgb_09,0.05,0.25,0.02292356262007059,0.034598505892513405,2,-0.0023453955976275097,14.666666666666666,-0.0021830907836411016
xgb_29,0.75,0.1,0.022912109250135145,0.03514153688503705,2,-0.001807721012726462,53.333333333333336,-0.0021830907836411016
xgb_08,1.0,0.1,0.02289974437936318,0.035416774460599154,2,-0.001607167351297792,207.33333333333334,-0.0021830907836411016
xgb_09,0.5,0.5,0.02289741105453372,0.03520774045193091,2,-0.0018048088293254735,14.666666666666666,-0.0021830907836411016
xgb_25,0.75,0.1,0.02288808778855345,0.03518105031727432,2,-0.0019548243502498877,127.33333333333333,-0.0021830907836411016
xgb_15,1.0,0.5,0.022886861948060066,0.03549166796850934,2,-0.0017448132058918396,9.666666666666666,-0.0021830907836411016
xgb_06,0.75,0.1,0.022878929294280276,0.03570617963246045,2,-0.001890821987034614,36.333333333333336,-0.0021830907836411016
xgb_15,1.0,0.25,0.0228776161722239,0.03546393064100084,2,-0.0017448132058918396,9.666666666666666,-0.0021830907836411016
xgb_05,0.75,0.1,0.0228748596491654,0.03484598654805175,2,-0.001542358970912926,13.0,-0.0021830907836411016
xgb_09,0.05,0.1,0.02287005026569529,0.03443796882938751,2,-0.0023374995998732564,14.666666666666666,-0.0021830907836411016
xgb_23,1.0,0.1,0.02286185154869665,0.03473853394068152,2,-0.0019514392238240894,39.666666666666664,-0.0021830907836411016
xgb_30,0.75,0.1,0.022849743049436284,0.03421566757060913,2,-0.0014464125359895776,10.666666666666666,-0.0021830907836411016
xgb_25,0.5,0.1,0.02283790185715544,0.03501933418701607,2,-0.0019009156772036666,127.33333333333333,-0.0021830907836411016
xgb_06,0.1,0.1,0.022829199147368615,0.03509645791343834,2,-0.0023315636812290615,36.333333333333336,-0.0021830907836411016
xgb_06,0.05,0.1,0.022812063532977638,0.03502435463522633,2,-0.0023315636812290615,36.333333333333336,-0.0021830907836411016
xgb_02,0.75,0.1,0.022797674912559397,0.03499837708444401,2,-0.001674468663016744,195.0,-0.0021830907836411016
xgb_23,0.5,0.5,0.02279527999607213,0.03527258095779492,2,-0.0016882443307200186,39.666666666666664,-0.0021830907836411016
xgb_23,0.75,0.25,0.02278922125243661,0.035585718743615276,2,-0.0018075236469589405,39.666666666666664,-0.0021830907836411016
xgb_15,0.75,0.1,0.02278266625730807,0.03482010995071607,2,-0.0020205699119222194,9.666666666666666,-0.0021830907836411016
xgb_09,0.25,0.1,0.022775943267114695,0.034388652538350474,2,-0.002034592155894304,14.666666666666666,-0.0021830907836411016
xgb_06,0.25,0.1,0.022754501097276895,0.03483614500184482,2,-0.0021644831338580085,36.333333333333336,-0.0021830907836411016
xgb_09,0.5,0.25,0.022753897578135607,0.034777200022736564,2,-0.0018316089391426087,14.666666666666666,-0.0021830907836411016
xgb_29,0.5,0.1,0.02275202457855179,0.03432410724107505,2,-0.0019059130173156105,53.333333333333336,-0.0021830907836411016
xgb_25,1.0,0.1,0.02271643511723609,0.035363378527703895,2,-0.0019475430931379606,127.33333333333333,-0.0021830907836411016
xgb_05,0.5,0.1,0.02271126794509887,0.0344637302659648,2,-0.0018893828344414213,13.0,-0.0021830907836411016
xgb_29,1.0,0.1,0.022702629453393436,0.03530802083995119,2,-0.0017611700434562894,53.333333333333336,-0.0021830907836411016
xgb_19,1.0,0.1,0.022690017976409894,0.034445691026491566,2,-0.0017901027214989884,90.0,-0.0021830907836411016
xgb_27,1.0,0.1,0.022681466190075408,0.0351579278189643,2,-0.001959947390485171,14.333333333333334,-0.0021830907836411016
xgb_23,0.5,0.25,0.022679565141133003,0.03492543639297754,2,-0.0016918085291183955,39.666666666666664,-0.0021830907836411016
xgb_09,0.75,0.25,0.022668603278946788,0.035723900544199376,2,-0.001618703292234773,14.666666666666666,-0.0021830907836411016
xgb_02,1.0,0.1,0.022662526611758407,0.034359295752062945,2,-0.0015568031749934178,195.0,-0.0021830907836411016
xgb_11,0.25,0.1,0.022659806142506456,0.03495300179567296,2,-0.002244577774386183,19.666666666666668,-0.0021830907836411016
xgb_09,0.75,0.5,0.022651096607234855,0.03567138052906357,2,-0.0015656080522139838,14.666666666666666,-0.0021830907836411016
xgb_27,0.75,0.1,0.022639074014627707,0.03522629304936437,2,-0.0017720689896905787,14.333333333333334,-0.0021830907836411016
xgb_23,0.5,0.1,0.02262601215741232,0.034537116656385786,2,-0.002038105293999715,39.666666666666664,-0.0021830907836411016
xgb_09,1.0,0.5,0.022579877620661246,0.03564094945995116,2,-0.0012271109360423504,14.666666666666666,-0.0021830907836411016
xgb_15,1.0,0.1,0.022548210688345144,0.03427383545961653,2,-0.0019771001683423373,9.666666666666666,-0.0021830907836411016
xgb_31,0.75,0.1,0.022530423362973718,0.03504943273966062,2,-0.0017155308824213277,13.666666666666666,-0.0021830907836411016
xgb_09,1.0,0.25,0.022491658686763828,0.0353762926582589,2,-0.0012579967516837848,14.666666666666666,-0.0021830907836411016
xgb_09,0.5,0.1,0.022422661800342848,0.03378349268935829,2,-0.001857361038126327,14.666666666666666,-0.0021830907836411016
xgb_20,1.0,0.1,0.022302186338219204,0.034368973464113384,2,-0.0018110408807008639,41.333333333333336,-0.0021830907836411016
xgb_11,0.75,0.1,0.022282269492210276,0.03404327484578558,2,-0.0019929999284906837,19.666666666666668,-0.0021830907836411016
xgb_11,0.5,0.1,0.022265428516335714,0.03420468882212106,2,-0.0020286471102338812,19.666666666666668,-0.0021830907836411016
xgb_31,1.0,0.1,0.02216765026931976,0.03358992293375979,2,-0.0017236342377687272,13.666666666666666,-0.0021830907836411016
xgb_06,0.5,0.1,0.02216330017976864,0.03399433353398556,2,-0.0019609374558711827,36.333333333333336,-0.0021830907836411016
xgb_23,0.75,0.1,0.022041854690827867,0.033263690576984896,2,-0.002110483628438639,39.666666666666664,-0.0021830907836411016
xgb_06,1.0,0.1,0.02201929516440231,0.03353009892256414,2,-0.001847800521249442,36.333333333333336,-0.0021830907836411016
xgb_11,1.0,0.1,0.021972699714793504,0.03361087292850358,2,-0.0021324172726720357,19.666666666666668,-0.0021830907836411016
xgb_09,0.75,0.1,0.02194296670045354,0.03355214438530178,2,-0.0019408715182157282,14.666666666666666,-0.0021830907836411016
xgb_09,1.0,0.1,0.02182783066525777,0.033444481585744534,2,-0.001801851630735327,14.666666666666666,-0.0021830907836411016
